Admin1,Facility name,Facility type,Lat,Long
"Southern Nations, Nationalities, and Peoples' Region",Yero Clinic,Clinic,5.8576,37.7481
"Southern Nations, Nationalities, and Peoples' Region",Yesha Akako Clinic,Clinic,7.6935,35.3489
"Southern Nations, Nationalities, and Peoples' Region",Yesha Health Post,Health Post,7.4599,35.911
"Southern Nations, Nationalities, and Peoples' Region",Yesherena Kondaricha Clinic,Clinic,8.162,37.6971
"Southern Nations, Nationalities, and Peoples' Region",Yetibo Mercy Hospital,Hospital,8.1202,38.2921
"Southern Nations, Nationalities, and Peoples' Region",Yewura Health Post,Health Post,7.3005,35.7437
"Southern Nations, Nationalities, and Peoples' Region",Yile Health Post,Health Post,6.2092,37.0503
"Southern Nations, Nationalities, and Peoples' Region",Yinbra Health Post,Health Post,6.9905,36.9943
"Southern Nations, Nationalities, and Peoples' Region",Yirba Health Centre,Health Centre,6.924,38.3689
"Southern Nations, Nationalities, and Peoples' Region",Yirga Alem Hospital,Hospital,6.7247,38.4158
"Southern Nations, Nationalities, and Peoples' Region",Yirgachefe Health Centre,Health Centre,6.1558,38.2055
"Southern Nations, Nationalities, and Peoples' Region",Yirgalem Health Centre,Health Centre,6.7567,38.4088
"Southern Nations, Nationalities, and Peoples' Region",Yirgalem Hospital,Hospital,6.7431,38.3896
"Southern Nations, Nationalities, and Peoples' Region",Yoko Chichi Clinic,Clinic,7.4702,35.4096
"Southern Nations, Nationalities, and Peoples' Region",Yunameda Clinic,Clinic,7.7569,35.7344
"Southern Nations, Nationalities, and Peoples' Region",Yuwo Health Post,Health Post,6.973,38.548
"Southern Nations, Nationalities, and Peoples' Region",Zaba Health Post,Health Post,5.9417,36.7871
"Southern Nations, Nationalities, and Peoples' Region",Zada Health Centre,Health Centre,6.3075,37.4902
"Southern Nations, Nationalities, and Peoples' Region",Zafano Clinic,Clinic,6.5329,37.5942
"Southern Nations, Nationalities, and Peoples' Region",Zafano Health Post,Health Post,6.5422,37.5534
"Southern Nations, Nationalities, and Peoples' Region",Zala Gutesha Health Post,Health Post,6.3223,37.6437
"Southern Nations, Nationalities, and Peoples' Region",Zalo Health Post,Health Post,6.2239,37.55
"Southern Nations, Nationalities, and Peoples' Region",Zeba Diliba Clinic,Clinic,7.1194,37.403
"Southern Nations, Nationalities, and Peoples' Region",Zefine Health Centre,Health Centre,6.4725,37.6372
"Southern Nations, Nationalities, and Peoples' Region",Zefine Menuka Clinic,Clinic,6.5923,37.6943
"Southern Nations, Nationalities, and Peoples' Region",Zela Barena Health Post,Health Post,6.3983,37.6506
"Southern Nations, Nationalities, and Peoples' Region",Zerigi Meriche Clinic,Clinic,6.0351,37.4227
"Southern Nations, Nationalities, and Peoples' Region",Zeyise Eligo Clinic,Clinic,5.8141,37.457
"Southern Nations, Nationalities, and Peoples' Region",Zigiti Bakole Clinic,Clinic,6.0653,37.4592
"Southern Nations, Nationalities, and Peoples' Region",Zinigaji Clinic,Clinic,7.3777,36.0938
"Southern Nations, Nationalities, and Peoples' Region",Ziniki Clinic,Clinic,7.2082,35.3755
"Southern Nations, Nationalities, and Peoples' Region",Zobecho Clinic,Clinic,7.2733,37.8453
"Southern Nations, Nationalities, and Peoples' Region",Zonigawacha Clinic,Clinic,6.4723,37.5862
Tigray,Abeba Yohannes Health Post,Health Post,13.9816,38.7709
Tigray,Abi Adi Health Centre,Health Centre,13.6219,38.9926
Tigray,Abrhe Weatebhe Clinic,Clinic,13.8388,39.5271
Tigray,Addis Alem Clinic,Clinic,13.2938,39.2597
Tigray,Ademeyti Health Post,Health Post,14.3492,37.7114
Tigray,Adi Abagi Health Post,Health Post,14.2414,38.1848
Tigray,Adi Azmera Clinic,Clinic,13.6348,39.3243
Tigray,Adi Beareji Clinic,Clinic,14.1706,38.5427
Tigray,Adi Beret Clinic,Clinic,14.1661,39.1802
Tigray,Adi Daero Health Centre,Health Centre,14.3095,38.1766
Tigray,Adi Gedena Clinic,Clinic,14.3094,38.2374
Tigray,Adi Geshei Health Post,Health Post,14.0255,38.4785
Tigray,Adi Gidad Clinic,Clinic,14.0665,38.3497
Tigray,Adi Hageray Health Centre,Health Centre,14.5194,38.0622
Tigray,Adi Kaila Clinic,Clinic,13.3271,39.2792
Tigray,Adi Kelakeli Clinic,Clinic,13.8023,38.5642
Tigray,Adi Mehameday Health Post,Health Post,13.9892,37.8212
Tigray,Adi Negesti Clinic,Clinic,14.3174,38.1106
Tigray,Adi Salem Health Post,Health Post,14.4608,39.3936
Tigray,Adi Salem Health Post,Health Post,14.4774,39.4252
Tigray,Adi Serawit Health Post,Health Post,13.9059,38.8146
Tigray,Adi Shisha Clinic,Clinic,13.4133,39.2397
Tigray,Adi Tesfa Health Post,Health Post,14.4608,39.3641
Tigray,Adi Tsehafi Health Post,Health Post,14.1736,38.7059
Tigray,Adi Weyane Clinic,Clinic,13.5371,38.9374
Tigray,Adi Yemets Health Station,Health Station,13.7502,37.321
Tigray,Adialeni Clinic,Clinic,14.2423,38.691
Tigray,Adiaser Health Post,Health Post,14.2243,37.5915
Tigray,Adiawuala Health Post,Health Post,14.4813,37.9448
Tigray,Adifetaw Clinic,Clinic,14.4783,38.9813
Tigray,Adigebaro Health Post,Health Post,14.1385,38.1778
Tigray,Adigebat Clinic,Clinic,14.3336,38.5035
Tigray,Adigrat Health Centre,Health Centre,14.2781,39.4633
Tigray,Adigudom Health Centre,Health Centre,13.2382,39.519
Tigray,Adiha Clinic,Clinic,13.7259,39.093
Tigray,Adihegeray Health Post,Health Post,14.4246,37.9413
Tigray,Adihuta Clinic,Clinic,13.9608,38.6503
Tigray,Adihuta Clinic,Clinic,13.9703,38.6503
Tigray,Adihuta Health Post,Health Post,13.9722,38.6248
Tigray,Adikelite Clinic,Clinic,14.5104,38.2448
Tigray,Adikokob Health Post,Health Post,14.1893,38.244
Tigray,Adiksandd Clinic,Clinic,13.8487,39.6314
Tigray,Adiksandd Clinic,Clinic,13.8689,39.5945
Tigray,Adisalem Clinic,Clinic,14.0395,39.2378
Tigray,Adishehu Health Centre,Health Centre,12.9358,39.5283
Tigray,Adishmbrhu Clinic,Clinic,14.3393,38.6039
Tigray,Aditelaom Health Post,Health Post,14.4889,38.0864
Tigray,Aditeter Health Post,Health Post,14.3428,37.6191
Tigray,Adrebsera Hehableie Health Post,Health Post,13.9608,38.7255
Tigray,Adwa Health Centre,Health Centre,14.1666,38.8951
Tigray,Ager Lekoma Health Post,Health Post,14.481,39.5316
Tigray,Akabseat Health Post,Health Post,14.1043,38.5274
Tigray,Alal Clinic,Clinic,13.827,39.2911
Tigray,Alamata Clinic 1,Clinic,12.5118,39.6433
Tigray,Alamata Clinic 2,Clinic,12.3862,39.3738
Tigray,Alamata Health Centre,Health Centre,12.3491,39.3224
Tigray,Alamata Health Centre,Health Centre,12.4253,39.5576
Tigray,Alitena Clinic,Clinic,14.5124,39.5675
Tigray,Alitena Health Post,Health Post,14.5585,39.5356
Tigray,Amdi Woyane Health Post,Health Post,13.2743,39.2849
Tigray,Amedewuha Clinic,Clinic,12.8891,39.3429
Tigray,Amedewuha Clinic,Clinic,12.9238,39.2915
Tigray,Amidi Weyane Clinic,Clinic,13.3121,39.317
Tigray,Ara Health Post,Health Post,14.4486,39.6556
Tigray,Arato Clinic,Clinic,13.497,39.5985
Tigray,Arena Clinic,Clinic,13.9533,39.1519
Tigray,Arenna Health Post,Health Post,12.7155,39.362
Tigray,Ataklti Health Post,Health Post,13.6745,38.9568
Tigray,Aterega Health Post,Health Post,14.3073,37.815
Tigray,Atsbi Health Station,Health Station,13.8649,39.7383
Tigray,Awal Clinic,Clinic,13.7501,39.4632
Tigray,Awulio Health Post,Health Post,13.9752,38.8491
Tigray,Axum Health Centre,Health Centre,14.1228,38.7136
Tigray,Ayiba Clinic,Clinic,12.8857,39.5337
Tigray,Ayin Birikrkin Clinic,Clinic,13.6593,39.2426
Tigray,Ayin Birikrkin Clinic,Clinic,13.6762,39.27
Tigray,Ayin Birikrkin Clinic,Clinic,13.6936,39.2112
Tigray,Ayin Birikrkin Clinic,Clinic,13.7076,39.2812
Tigray,Azabo Health Post,Health Post,14.1422,39.3432
Tigray,Azmera Clinic,Clinic,14.0038,39.2425
Tigray,Babako Health Post,Health Post,13.6045,38.4304
Tigray,Bahari Tseba Health Centre,Health Centre,13.0722,39.6368
Tigray,Bahirasehita Health Post,Health Post,14.1776,39.4571
Tigray,Baleda Health Centre,Health Centre,14.047,39.3562
Tigray,Beatemayi Misat Health Post,Health Post,14.3014,39.4487
Tigray,Begashahi Health Post,Health Post,13.6282,38.9288
Tigray,Beles Health Post,Health Post,14.0694,38.3965
Tigray,Beleso Clinic,Clinic,14.1607,39.512
Tigray,Bemba Clinic,Clinic,13.4028,39.0683
Tigray,Bet Gebez Clinic,Clinic,14.3479,39.1046
Tigray,Betimera Clinic,Clinic,13.0109,39.5272
Tigray,Biezet Health Centre,Health Centre,14.2829,39.2887
Tigray,Bona Koda Health Post,Health Post,13.8888,38.259
Tigray,Chachore Clinic,Clinic,13.5839,38.4892
Tigray,Chamo Tselay Health Post,Health Post,13.6953,38.7258
Tigray,Chelekoti Clinic,Clinic,13.3738,39.4781
Tigray,Chercher Health Centre,Health Centre,12.5258,39.7747
Tigray,Chliesret Clinic,Clinic,13.3471,39.0798
Tigray,D/Abay Clinic,Clinic,14.1262,39.4407
Tigray,D/Birihan Health Centre,Health Centre,13.9107,39.4472
Tigray,D/Bizen Clinic,Clinic,14.1278,39.3931
Tigray,D/Selam Clinic,Clinic,13.9462,39.3311
Tigray,Dagena Health Post,Health Post,13.8203,38.828
Tigray,Daguala Clinic,Clinic,14.4276,38.0552
Tigray,Dansha Health Centre,Health Centre,13.5166,37.1833
Tigray,Darega Ajeni Clinic,Clinic,13.5008,39.6832
Tigray,Darega Ajeni Clinic,Clinic,13.5613,39.6594
Tigray,Darnatsab Health Post,Health Post,13.7096,38.7875
Tigray,Debir Abay Health Post,Health Post,13.8059,38.1101
Tigray,Debir Mariyam Health Post,Health Post,13.8788,38.0387
Tigray,Debireb Naziret Clinic,Clinic,13.5554,39.3015
Tigray,Debiri Clinic,Clinic,13.4371,39.4386
Tigray,Debrebrhen Health Centre,Health Centre,13.6869,39.4868
Tigray,Debreharmaz Clinic,Clinic,14.4203,38.9447
Tigray,Debremenkol Health Post,Health Post,14.1842,38.6035
Tigray,Debreteyun Clinic,Clinic,13.8475,39.438
Tigray,Dedebit Health Post,Health Post,14.0629,37.7613
Tigray,Dega Amba Clinic,Clinic,14.0912,39.4571
Tigray,Degoz Clinic,Clinic,14.3032,39.1464
Tigray,Dejen Clinic,Clinic,13.0125,39.408
Tigray,Dejen Clinic,Clinic,13.3338,39.365
Tigray,Dereka Health Post,Health Post,14.0598,38.7195
Tigray,Dibab Ahoren Health Post,Health Post,13.7699,39.6486
Tigray,Dibdbo Health Centre,Health Centre,14.3,38.8666
Tigray,Didiba Clinic,Clinic,13.359,39.529
Tigray,Digum Health Centre,Health Centre,13.87,39.4205
Tigray,Dima Clinic,Clinic,13.6775,38.3241
Tigray,Dizata Clinic,Clinic,14.2004,39.0812
Tigray,Dogale Clinic,Clinic,14.6298,38.2077
Tigray,Dowhan Health Centre,Health Centre,14.5082,39.5548
Tigray,Dura Health Post,Health Post,14.0834,38.6417
Tigray,Duum Clinic,Clinic,12.7909,39.3643
Tigray,Edaga Arbi Clinic,Clinic,14.1926,39.2533
Tigray,Edaga Hamus Clinic,Clinic,14.1571,39.1455
Tigray,Edaga Hamus Health Centre,Health Centre,14.189,39.5561
Tigray,Egiazi Clinic,Clinic,14.0778,39.5205
Tigray,Egub Health Post,Health Post,14.3796,38.379
Tigray,Emba Ahiferom Clinic,Clinic,14.2361,39.2059
Tigray,Embahasti Clinic,Clinic,12.8326,39.5493
Tigray,Eminian Kilalo Clinic,Clinic,13.6893,39.3252
Tigray,Endabaguna Health Centre,Health Centre,13.9587,38.1872
Tigray,Endalashin Clinic,Clinic,14.1966,39.1445
Tigray,Endalashin Clinic,Clinic,14.209,39.1726
Tigray,Enidebagerima Clinic,Clinic,14.1318,38.9548
Tigray,Era Health Post,Health Post,13.6876,39.7285
Tigray,Erdi Jegano Clinic,Clinic,14.3746,39.1855
Tigray,Falage Mayati Clinic,Clinic,13.6041,39.4933
Tigray,Fana Clinic,Clinic,13.0003,39.3437
Tigray,Fana Clinic,Clinic,13.0273,39.3216
Tigray,Fatsi Health Centre,Health Centre,14.393,39.3752
Tigray,Felege Salame Clinic,Clinic,13.3904,39.5614
Tigray,Fere Woyane Clinic,Clinic,13.023,39.2611
Tigray,Ferede Shum Health Post,Health Post,14.392,39.5361
Tigray,Feresmay Health Centre,Health Centre,14.1833,39.1333
Tigray,Ferima Clinic,Clinic,13.9992,38.5377
Tigray,Fikire Alem Clinic,Clinic,13.1722,39.4472
Tigray,Fiyelwiha Clinic,Clinic,13.5117,38.5256
Tigray,Freweyni Health Centre,Health Centre,14.0425,39.5856
Tigray,Geladiyus Health Post,Health Post,14.5635,38.078
Tigray,Gemad Health Centre,Health Centre,13.8704,39.5591
Tigray,Gemhelo Health Post,Health Post,14.498,37.7826
Tigray,Gemhelo Health Post,Health Post,14.557,37.737
Tigray,Gera Clinic,Clinic,13.4241,38.958
Tigray,Gijet Health Station,Health Station,13.0915,39.0962
Tigray,Gira Aras Clinic,Clinic,13.9842,39.5069
Tigray,Godfeye Clinic,Clinic,14.459,38.1728
Tigray,Gola Genahiti Health Post,Health Post,14.3242,39.4728
Tigray,Gonika Clinic,Clinic,13.1151,39.6968
Tigray,Gororo Clinic,Clinic,13.6862,38.8126
Tigray,Guba Goba Clinic,Clinic,14.2317,38.0815
Tigray,Guimis Agamat Clinic,Clinic,14.0046,39.5898
Tigray,Gula Abina Health Post,Health Post,14.0279,39.6405
Tigray,Gundekse Deihi Clinic,Clinic,13.8645,38.6964
Tigray,Guya Clinic,Clinic,13.6122,38.8226
Tigray,Guya Health Centre,Health Centre,13.6159,38.8198
Tigray,Guya Health Post,Health Post,13.6071,38.8489
Tigray,Gwahigot Clinic,Clinic,14.1609,39.467
Tigray,Habebe Health Post,Health Post,13.8019,39.6836
Tigray,Habebe Health Post,Health Post,13.8274,39.6836
Tigray,Hadash Lemlem Clinic,Clinic,13.0725,39.2273
Tigray,Hadegeta Clinic,Clinic,14.2791,38.2379
Tigray,Hadinet Health Post,Health Post,13.977,39.6939
Tigray,Hadinet Health Post,Health Post,14.1746,39.4087
Tigray,Hadnet Health Centre,Health Centre,13.6195,39.625
Tigray,Hadnet Health Centre,Health Centre,13.6618,39.6657
Tigray,Haftemariyam Clinic,Clinic,14.3917,38.899
Tigray,Haftom Clinic,Clinic,14.4264,38.9737
Tigray,Hagere Selam Health Centre,Health Centre,13.6364,39.1722
Tigray,Hagere Selam Health Post,Health Post,14.2347,39.3958
Tigray,Hagereselam Clinic,Clinic,14.3439,39.4773
Tigray,Hagwa Aregwa Health Post,Health Post,14.2077,39.2774
Tigray,Haikmesahl Health Centre,Health Centre,13.7587,39.7055
Tigray,Hanigoda Clinic,Clinic,14.1064,39.5329
Tigray,Hareko Clinic,Clinic,13.1767,39.361
Tigray,Hareko Clinic,Clinic,13.2333,39.4187
Tigray,Haresawu Health Post,Health Post,13.9679,39.7495
Tigray,Haresawu Health Post,Health Post,13.9808,39.7289
Tigray,Harze Sebaata Health Post,Health Post,14.4267,39.5768
Tigray,Hatset Clinic,Clinic,14.033,39.5096
Tigray,Hawil Clinic,Clinic,14.0719,39.7211
Tigray,Hawil Clinic,Clinic,14.0857,39.7009
Tigray,Hawzen Health Centre,Health Centre,13.9982,39.4257
Tigray,Hayelom Health Post,Health Post,14.4094,39.4987
Tigray,Heben Health Post,Health Post,14.4022,39.4583
Tigray,Hebite Clinic,Clinic,13.4447,39.5185
Tigray,Hedishadi Health Post,Health Post,14.0788,38.602
Tigray,Hedishadi Health Post,Health Post,14.1081,38.6031
Tigray,Hensta Waza Clinic,Clinic,13.2914,39.1592
Tigray,Hewusta Health Post,Health Post,13.9992,38.6633
Tigray,Hibiret Clinic,Clinic,13.3261,38.9337
Tigray,Hibiret Health Centre,Health Centre,14.0363,38.0273
Tigray,Hibret Clinic,Clinic,13.9755,39.0814
Tigray,Hinitset Health Post,Health Post,13.8992,38.1353
Tigray,Hintalo Clinic,Clinic,13.2967,39.417
Tigray,Hitsats Health Post,Health Post,14.0858,37.9602
Tigray,Hiwane Health Centre,Health Centre,13.1027,39.493
Tigray,Humera Health Centre,Health Centre,14.1966,36.7628
Tigray,Humre Health Post,Health Post,13.7575,38.5499
Tigray,Idaga Hamus Clinic,Clinic,14.039,39.188
Tigray,Idega Aribi Health Post,Health Post,14.0571,38.8399
Tigray,Inda Mosa Health Post,Health Post,14.4122,39.5475
Tigray,Indachiwa Clinic,Clinic,14.0595,39.026
Tigray,Irgibay Medebay Health Post,Health Post,14.3813,39.3529
Tigray,Jema Clinic,Clinic,12.679,39.4334
Tigray,Jijika Clinic,Clinic,13.4929,38.8606
Tigray,Kael Amiba Clinic,Clinic,13.7642,39.746
Tigray,Kal Amin Health Post,Health Post,13.8064,39.7525
Tigray,Kemalo Clinic,Clinic,14.0652,38.4827
Tigray,Kereya Kanfa Clinic,Clinic,12.8314,39.4225
Tigray,Ketema Nugus Health Centre,Health Centre,13.4289,37.541
Tigray,Kewanit Health Post,Health Post,14.1042,38.6596
Tigray,Kibrto Clinic,Clinic,13.8966,38.3816
Tigray,Kihen Clinic,Clinic,13.6313,39.5568
Tigray,Kiliat Health Post,Health Post,14.4301,39.4481
Tigray,Kilima Clinic,Clinic,12.8339,39.3178
Tigray,Kilima Clinic,Clinic,12.8468,39.3749
Tigray,Kisadimai Health Post,Health Post,14.3116,39.3867
Tigray,Kita Gidaba Health Post,Health Post,14.2404,39.2945
Tigray,Kobtsiba Health Post,Health Post,14.3499,39.4435
Tigray,Koma Siwiha Health Post,Health Post,14.2511,39.5486
Tigray,Koraro Clinic,Clinic,13.8571,39.2694
Tigray,Korem Health Centre,Health Centre,12.5205,39.509
Tigray,Kudo Clinic,Clinic,14.1758,39.2348
Tigray,Kul Ferha Clinic,Clinic,14.1759,38.4175
Tigray,Lahiya Health Post,Health Post,14.1407,38.8158
Tigray,Lemele Clinic,Clinic,13.3771,39.628
Tigray,Lemele Clinic,Clinic,13.3876,39.678
Tigray,Lemilem Health Post,Health Post,13.9725,38.1896
